ts_iso,ts,dir,alpha,price,notional_usd,intended_notional,target_pos,current_pos,exch_qty_before,exch_qty_after,reconciled,exec_resp
2025-11-21T05:30:00+05:30,1763683200000,1,0.07429005876545378,85391.4,928.7317928167199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010874, ""price"": 85408.47828, ""mid_price"": 85391.4, ""exch_qty"": 0.0, ""target_qty"": 0.010874932775058991, ""delta_qty"": 0.010874932775058991, ""paper_qty"": 0.010874, ""paper_avg_px"": 85408.47828, ""realized_pnl"": -5.513880653952866, ""unrealized_pnl"": 0.0, ""fee"": 0.46436589640835996, ""impact"": 5.0495147575445065}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.060772547023975235,86601.3,759.7319183004599,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.008771, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.00877188723263612, ""delta_qty"": 0.00877188723263612, ""paper_qty"": 0.008771, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -3.7116702868568963, ""unrealized_pnl"": 0.0, ""fee"": 0.37986595915022997, ""impact"": 3.3318043277066662}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.060772547023975235,86601.3,759.7319183004599,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.008771, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.00877188723263612, ""delta_qty"": 0.00877188723263612, ""paper_qty"": 0.008771, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -3.7116702868568963, ""unrealized_pnl"": 0.0, ""fee"": 0.37986595915022997, ""impact"": 3.3318043277066662}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.060772547023975235,86601.3,759.7319183004599,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.008771, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.00877188723263612, ""delta_qty"": 0.00877188723263612, ""paper_qty"": 0.008771, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -3.7116702868568963, ""unrealized_pnl"": 0.0, ""fee"": 0.37986595915022997, ""impact"": 3.3318043277066662}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.060772547023975235,86601.3,759.7319183004599,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.008771, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.00877188723263612, ""delta_qty"": 0.00877188723263612, ""paper_qty"": 0.008771, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -3.7116702868568963, ""unrealized_pnl"": 0.0, ""fee"": 0.37986595915022997, ""impact"": 3.3318043277066662}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.060772547023975235,86601.3,759.7319183004599,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.008771, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.00877188723263612, ""delta_qty"": 0.00877188723263612, ""paper_qty"": 0.008771, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -3.7116702868568963, ""unrealized_pnl"": 0.0, ""fee"": 0.37986595915022997, ""impact"": 3.3318043277066662}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.060772547023975235,86601.3,759.7319183004599,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.008771, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.00877188723263612, ""delta_qty"": 0.00877188723263612, ""paper_qty"": 0.008771, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -3.7116702868568963, ""unrealized_pnl"": 0.0, ""fee"": 0.37986595915022997, ""impact"": 3.3318043277066662}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
2025-11-20T05:30:00+05:30,1763596800000,1,0.07429005876545378,86601.3,928.7248464277199,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010721999999999999, ""price"": 86618.62026, ""mid_price"": 86601.3, ""exch_qty"": 0.0, ""target_qty"": 0.010722999938432475, ""delta_qty"": 0.010722999938432475, ""paper_qty"": 0.010721999999999999, ""paper_avg_px"": 86618.62026, ""realized_pnl"": -5.443256324912865, ""unrealized_pnl"": 0.0, ""fee"": 0.46436242321385995, ""impact"": 4.9788939016990055}"
