ts_iso,ts,recent_bars,mean_p_down,mean_p_up,mean_s_model,exec_count_recent,funding_stale,equity,ws_queue_drops,ws_reconnects,ws_staleness_ms,Sharpe_roll_1d,Sharpe_roll_1w,Sortino_1w,max_dd_to_date,time_in_mkt,hit_rate_w,turnover_bps_day,capacity_participation,ic_drift,calibration_drift,leakage_flag,same_bar_roundtrip_flag,in_band_share
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,1,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-20T17:30:00+05:30,1763640000000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23675535798927982,0.3158122224599631,0.0790568644706833,0,1,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23675535798927982,0.3158122224599631,0.0790568644706833,0,1,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23675535798927982,0.3158122224599631,0.0790568644706833,0,1,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23084357556790291,0.3166591959093255,0.08581562034142258,0,0,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23084357556790291,0.3166591959093255,0.08581562034142258,0,0,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23084357556790291,0.3166591959093255,0.08581562034142258,0,0,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23675535798927982,0.3158122224599631,0.0790568644706833,0,1,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23084357556790291,0.3166591959093255,0.08581562034142258,0,0,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23084357556790291,0.3166591959093255,0.08581562034142258,0,0,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23084357556790291,0.3166591959093255,0.08581562034142258,0,0,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23675535798927982,0.3158122224599631,0.0790568644706833,0,1,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,2,0.23675535798927982,0.3158122224599631,0.0790568644706833,0,1,10000.0,0,0,,,,,0.0,0.0,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.09298274266427133,0.12994719364146112,0.0369644509771898,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.060334593180847024,0.1346246519463008,0.07429005876545378,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.0721581580236008,0.13293070504757604,0.060772547023975235,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
2025-11-21T17:30:00+05:30,1763726400000,1,0.07023988459805383,0.13320553360929388,0.06296564901124005,0,0,10000.0,0,0,,,,,0.0,,,,0.0,,0.0,0,0,0.0
